filename,cell_line,time_h,isotropy,low_freq_frac,high_freq_frac,azimuthal_std
BT474_Phase_C3_1_02d04h00m_1,BT474,52.0,1.0,0.03440278882315961,0.17735577195693888,0.0
BT474_Phase_C3_1_02d04h00m_2,BT474,52.0,1.0,0.07829301545819692,0.28143758569205674,0.0
BT474_Phase_C3_1_02d04h00m_3,BT474,52.0,1.0,0.060020424694228774,0.21679299206859462,0.0
BT474_Phase_C3_1_02d04h00m_4,BT474,52.0,1.0,0.05761620052432718,0.20583218464924674,0.0
BT474_Phase_C3_1_02d12h00m_1,BT474,60.0,1.0,0.04611768352186683,0.17366376692152324,0.0
BT474_Phase_C3_1_02d12h00m_2,BT474,60.0,1.0,0.07838917716736908,0.25429329824864166,0.0
BT474_Phase_C3_1_02d12h00m_3,BT474,60.0,1.0,0.05008282257497711,0.21794408557929904,0.0
BT474_Phase_C3_1_02d12h00m_4,BT474,60.0,1.0,0.08039454505573783,0.2210297939090695,0.0
BT474_Phase_C3_1_02d16h00m_1,BT474,64.0,1.0,0.047732449404056854,0.23571350146980471,0.0
BT474_Phase_C3_1_02d16h00m_2,BT474,64.0,1.0,0.08891754487017549,0.2861289330438885,0.0
BT474_Phase_C3_1_02d16h00m_3,BT474,64.0,1.0,0.07946251592045388,0.22769423241171138,0.0
BT474_Phase_C3_1_02d16h00m_4,BT474,64.0,1.0,0.08050347370448946,0.2136164013005036,0.0
BT474_Phase_C3_1_03d00h00m_1,BT474,72.0,1.0,0.08894190447284782,0.17933551291712624,0.0
BT474_Phase_C3_1_03d00h00m_2,BT474,72.0,1.0,0.07252541142396898,0.2366751990693787,0.0
BT474_Phase_C3_1_03d00h00m_3,BT474,72.0,1.0,0.06620749472915964,0.24190908061628238,0.0
BT474_Phase_C3_1_03d00h00m_4,BT474,72.0,1.0,0.09209450495237882,0.23578047850740608,0.0
BT474_Phase_C3_1_03d04h00m_1,BT474,76.0,1.0,0.0589247671755602,0.19696608878852018,0.0
BT474_Phase_C3_1_03d04h00m_2,BT474,76.0,1.0,0.0635277945014428,0.24541739766113113,0.0
BT474_Phase_C3_1_03d04h00m_3,BT474,76.0,1.0,0.0655141976938053,0.24716614008892257,0.0
BT474_Phase_C3_1_03d04h00m_4,BT474,76.0,1.0,0.05716111213921215,0.2428668523444421,0.0
BT474_Phase_C3_1_03d12h00m_1,BT474,84.0,1.0,0.053255039969623004,0.17539551640914242,0.0
BT474_Phase_C3_1_03d12h00m_2,BT474,84.0,1.0,0.06618287058607776,0.240546505262813,0.0
BT474_Phase_C3_1_03d12h00m_3,BT474,84.0,1.0,0.06974454153543339,0.25886578665206106,0.0
BT474_Phase_C3_1_03d12h00m_4,BT474,84.0,1.0,0.07630862382698494,0.2322344339895381,0.0
BT474_Phase_C3_1_03d16h00m_1,BT474,88.0,1.0,0.06592726859255124,0.21012149992881948,0.0
BT474_Phase_C3_1_03d16h00m_2,BT474,88.0,1.0,0.06746736280172322,0.2905936462109413,0.0
BT474_Phase_C3_1_03d16h00m_3,BT474,88.0,1.0,0.06996321835588584,0.2390613944549491,0.0
BT474_Phase_C3_1_03d16h00m_4,BT474,88.0,1.0,0.05670656970698652,0.2157621400456186,0.0
BT474_Phase_C3_1_04d00h00m_1,BT474,96.0,1.0,0.06937397547497355,0.19416069368724365,0.0
BT474_Phase_C3_1_04d00h00m_2,BT474,96.0,1.0,0.05905805887138256,0.24935506655332468,0.0
BT474_Phase_C3_1_04d00h00m_3,BT474,96.0,1.0,0.05403792602516668,0.20632575558013372,0.0
BT474_Phase_C3_1_04d00h00m_4,BT474,96.0,1.0,0.09187478711886497,0.2523172209341155,0.0
BT474_Phase_C3_1_04d04h00m_1,BT474,100.0,1.0,0.06837332998066946,0.211984821377142,0.0
BT474_Phase_C3_1_04d04h00m_2,BT474,100.0,1.0,0.05497684120143098,0.2610866308249992,0.0
BT474_Phase_C3_1_04d04h00m_3,BT474,100.0,1.0,0.050797155608197454,0.21421381483659246,0.0
BT474_Phase_C3_1_04d04h00m_4,BT474,100.0,1.0,0.10981206861918148,0.26986003121976276,0.0
BT474_Phase_C3_1_04d12h00m_1,BT474,108.0,1.0,0.08833431736285324,0.2511547700217798,0.0
BT474_Phase_C3_1_04d12h00m_2,BT474,108.0,1.0,0.06590765076500366,0.29109070539065457,0.0
BT474_Phase_C3_1_04d12h00m_3,BT474,108.0,1.0,0.07041713937251859,0.27235209513267095,0.0
BT474_Phase_C3_1_04d12h00m_4,BT474,108.0,1.0,0.06413620760364122,0.2676462390402274,0.0
BT474_Phase_C3_1_04d16h00m_1,BT474,112.0,1.0,0.07983834078483502,0.2580582505916692,0.0
BT474_Phase_C3_1_04d16h00m_2,BT474,112.0,1.0,0.04246777836646952,0.3010603965839315,0.0
BT474_Phase_C3_1_04d16h00m_3,BT474,112.0,1.0,0.07181499017625446,0.24144000443764102,0.0
BT474_Phase_C3_1_04d16h00m_4,BT474,112.0,1.0,0.038636179941457294,0.2538107701368342,0.0
BT474_Phase_C3_1_05d00h00m_1,BT474,120.0,1.0,0.08425315584320194,0.22413037446471545,0.0
BT474_Phase_C3_1_05d00h00m_2,BT474,120.0,1.0,0.05684453795762532,0.25693970931222443,0.0
BT474_Phase_C3_1_05d00h00m_3,BT474,120.0,1.0,0.06027994609455103,0.2635492991075471,0.0
BT474_Phase_C3_1_05d00h00m_4,BT474,120.0,1.0,0.04352532827618453,0.24414850138522104,0.0
BT474_Phase_C3_2_00d00h00m_1,BT474,0.0,1.0,0.02819114496957786,0.16733160014993545,0.0
BT474_Phase_C3_2_00d00h00m_2,BT474,0.0,1.0,0.019016239757661802,0.16864482528181338,0.0
BT474_Phase_C3_2_00d00h00m_3,BT474,0.0,1.0,0.03349945413070266,0.16373034486754234,0.0
BT474_Phase_C3_2_00d00h00m_4,BT474,0.0,1.0,0.018473624413282923,0.17790592669294866,0.0
BT474_Phase_C3_2_00d04h00m_1,BT474,4.0,1.0,0.016036128970789973,0.17638791846966165,0.0
BT474_Phase_C3_2_00d04h00m_2,BT474,4.0,1.0,0.021752047284965482,0.19427818899325935,0.0
BT474_Phase_C3_2_00d04h00m_3,BT474,4.0,1.0,0.02827966669229157,0.17329586006885803,0.0
BT474_Phase_C3_2_00d04h00m_4,BT474,4.0,1.0,0.020860796312631966,0.17521375292573893,0.0
BT474_Phase_C3_2_00d12h00m_1,BT474,12.0,1.0,0.021824503220547093,0.16942807551136171,0.0
BT474_Phase_C3_2_00d12h00m_2,BT474,12.0,1.0,0.023763603395234967,0.17724896099979523,0.0
BT474_Phase_C3_2_00d12h00m_3,BT474,12.0,1.0,0.03629959343899667,0.17689454269638255,0.0
BT474_Phase_C3_2_00d12h00m_4,BT474,12.0,1.0,0.02898795896662917,0.18738954952822365,0.0
BT474_Phase_C3_2_00d16h00m_1,BT474,16.0,1.0,0.023279421338045787,0.18026257751402844,0.0
BT474_Phase_C3_2_00d16h00m_2,BT474,16.0,1.0,0.03838620480020342,0.16354313314231192,0.0
BT474_Phase_C3_2_00d16h00m_3,BT474,16.0,1.0,0.04518972576585946,0.19237695244380426,0.0
BT474_Phase_C3_2_00d16h00m_4,BT474,16.0,1.0,0.026232263776698926,0.20953229453890249,0.0
BT474_Phase_C3_2_01d00h00m_1,BT474,24.0,1.0,0.037548119867045655,0.17907723747425694,0.0
BT474_Phase_C3_2_01d00h00m_2,BT474,24.0,1.0,0.07609507430964182,0.18162593107679992,0.0
BT474_Phase_C3_2_01d00h00m_3,BT474,24.0,1.0,0.05515477565364094,0.20888277391231588,0.0
BT474_Phase_C3_2_01d00h00m_4,BT474,24.0,1.0,0.04004882802870485,0.2124394499537383,0.0
BT474_Phase_C3_2_01d04h00m_1,BT474,28.0,1.0,0.03412740536912238,0.19811268499360737,0.0
BT474_Phase_C3_2_01d04h00m_2,BT474,28.0,1.0,0.04552243354845101,0.1961930169232879,0.0
BT474_Phase_C3_2_01d04h00m_3,BT474,28.0,1.0,0.05364687107963871,0.22791834737195626,0.0
BT474_Phase_C3_2_01d04h00m_4,BT474,28.0,1.0,0.04293882689798162,0.20152462934103968,0.0
BT474_Phase_C3_2_01d12h00m_1,BT474,36.0,1.0,0.04843744836521811,0.20235599793691153,0.0
BT474_Phase_C3_2_01d12h00m_2,BT474,36.0,1.0,0.04951691485514723,0.18536463845840317,0.0
BT474_Phase_C3_2_01d12h00m_3,BT474,36.0,1.0,0.07337351208892218,0.22479337108043027,0.0
BT474_Phase_C3_2_01d12h00m_4,BT474,36.0,1.0,0.06823081906589429,0.1902814100858971,0.0
BT474_Phase_C3_2_01d16h00m_1,BT474,40.0,1.0,0.059012332085835416,0.20747669388147758,0.0
BT474_Phase_C3_2_01d16h00m_2,BT474,40.0,1.0,0.040215079261000895,0.19177839247984135,0.0
BT474_Phase_C3_2_01d16h00m_3,BT474,40.0,1.0,0.07558280426325688,0.2112660723356548,0.0
BT474_Phase_C3_2_01d16h00m_4,BT474,40.0,1.0,0.05288590372090043,0.21262070147277617,0.0
BT474_Phase_C3_2_02d00h00m_1,BT474,48.0,1.0,0.07111426909285036,0.19770905547078574,0.0
BT474_Phase_C3_2_02d00h00m_2,BT474,48.0,1.0,0.05063066180282136,0.1988031308014157,0.0
BT474_Phase_C3_2_02d00h00m_3,BT474,48.0,1.0,0.07146800244782975,0.2295544489961443,0.0
BT474_Phase_C3_2_02d00h00m_4,BT474,48.0,1.0,0.08982006164305165,0.24840996472717736,0.0
BT474_Phase_C3_2_02d04h00m_1,BT474,52.0,1.0,0.060650994034745685,0.24454280029543987,0.0
BT474_Phase_C3_2_02d04h00m_2,BT474,52.0,1.0,0.036517925448249874,0.19624905308473128,0.0
BT474_Phase_C3_2_02d04h00m_3,BT474,52.0,1.0,0.06541396701168978,0.22049603067910706,0.0
BT474_Phase_C3_2_02d04h00m_4,BT474,52.0,1.0,0.08871065738990198,0.2412109159017225,0.0
BT474_Phase_C3_2_02d12h00m_1,BT474,60.0,1.0,0.046639733663645995,0.24691380226326654,0.0
BT474_Phase_C3_2_02d12h00m_2,BT474,60.0,1.0,0.03987734018135121,0.2593604239006619,0.0
BT474_Phase_C3_2_02d12h00m_3,BT474,60.0,1.0,0.07439336015529745,0.1935790192817837,0.0
BT474_Phase_C3_2_02d12h00m_4,BT474,60.0,1.0,0.07709553341518739,0.23972469554045056,0.0
BT474_Phase_C3_2_02d16h00m_1,BT474,64.0,1.0,0.05880609611239497,0.2116707317203737,0.0
BT474_Phase_C3_2_02d16h00m_2,BT474,64.0,1.0,0.03532232839627493,0.25892009546591666,0.0
BT474_Phase_C3_2_02d16h00m_3,BT474,64.0,1.0,0.10456081211581911,0.20959207794588441,0.0
BT474_Phase_C3_2_02d16h00m_4,BT474,64.0,1.0,0.10006352636723977,0.25028171042767283,0.0
BT474_Phase_C3_2_03d00h00m_1,BT474,72.0,1.0,0.05780104767736255,0.2299767002340975,0.0
BT474_Phase_C3_2_03d00h00m_2,BT474,72.0,1.0,0.05205387476640952,0.2649371211663671,0.0
BT474_Phase_C3_2_03d00h00m_3,BT474,72.0,1.0,0.06831051814891968,0.20604980197653983,0.0
BT474_Phase_C3_2_03d00h00m_4,BT474,72.0,1.0,0.0961700386804963,0.25016974513543694,0.0
BT474_Phase_C3_2_03d04h00m_1,BT474,76.0,1.0,0.050329653988995825,0.21615092885659934,0.0
BT474_Phase_C3_2_03d04h00m_2,BT474,76.0,1.0,0.04820093163146927,0.25971996764849103,0.0
BT474_Phase_C3_2_03d04h00m_3,BT474,76.0,1.0,0.06101848672468766,0.22022940114499992,0.0
BT474_Phase_C3_2_03d04h00m_4,BT474,76.0,1.0,0.09424555384236871,0.24713104925984308,0.0
BT474_Phase_C3_2_03d12h00m_1,BT474,84.0,1.0,0.0817348394058151,0.279581724413161,0.0
BT474_Phase_C3_2_03d12h00m_2,BT474,84.0,1.0,0.038879224739577466,0.25672518593509913,0.0
BT474_Phase_C3_2_03d12h00m_3,BT474,84.0,1.0,0.06216592229597591,0.24700873797303713,0.0
BT474_Phase_C3_2_03d12h00m_4,BT474,84.0,1.0,0.07793687571203917,0.24331888927069714,0.0
BT474_Phase_C3_2_03d16h00m_1,BT474,88.0,1.0,0.05735495032720914,0.2428150456498223,0.0
BT474_Phase_C3_2_03d16h00m_2,BT474,88.0,1.0,0.05766831443116705,0.2878560901504548,0.0
BT474_Phase_C3_2_03d16h00m_3,BT474,88.0,1.0,0.07177023955835726,0.257379296693661,0.0
BT474_Phase_C3_2_03d16h00m_4,BT474,88.0,1.0,0.07280755861592354,0.22443556492853936,0.0
BT474_Phase_C3_2_04d00h00m_1,BT474,96.0,1.0,0.06885477123853326,0.2243277963658341,0.0
BT474_Phase_C3_2_04d00h00m_2,BT474,96.0,1.0,0.05753791690010171,0.2309755835338026,0.0
BT474_Phase_C3_2_04d00h00m_3,BT474,96.0,1.0,0.06122182420889302,0.19874273265665016,0.0
BT474_Phase_C3_2_04d00h00m_4,BT474,96.0,1.0,0.0838456106707921,0.22320399441249306,0.0
BT474_Phase_C3_2_04d04h00m_1,BT474,100.0,1.0,0.0697790183095571,0.2686363558462999,0.0
BT474_Phase_C3_2_04d04h00m_2,BT474,100.0,1.0,0.04730537755282114,0.2585374393987973,0.0
BT474_Phase_C3_2_04d04h00m_3,BT474,100.0,1.0,0.0336377756283167,0.2222313488150538,0.0
BT474_Phase_C3_2_04d04h00m_4,BT474,100.0,1.0,0.09254226328660105,0.24155816318685364,0.0
BT474_Phase_C3_2_04d12h00m_1,BT474,108.0,1.0,0.06326298958775572,0.25527689632742795,0.0
BT474_Phase_C3_2_04d12h00m_2,BT474,108.0,1.0,0.05130973897786276,0.26496385526324967,0.0
BT474_Phase_C3_2_04d12h00m_3,BT474,108.0,1.0,0.059990831555946665,0.24402168926669054,0.0
BT474_Phase_C3_2_04d12h00m_4,BT474,108.0,1.0,0.08322148501166989,0.2539230880475033,0.0
BT474_Phase_C3_2_04d16h00m_1,BT474,112.0,1.0,0.05506666730365121,0.2799845238421236,0.0
BT474_Phase_C3_2_04d16h00m_2,BT474,112.0,1.0,0.0710913796416374,0.2696830746263554,0.0
BT474_Phase_C3_2_04d16h00m_3,BT474,112.0,1.0,0.04429222768799177,0.21619335974039253,0.0
BT474_Phase_C3_2_04d16h00m_4,BT474,112.0,1.0,0.06866326997811643,0.2765260208110605,0.0
BT474_Phase_C3_2_05d00h00m_1,BT474,120.0,1.0,0.051042871338279575,0.23069060596698374,0.0
BT474_Phase_C3_2_05d00h00m_2,BT474,120.0,1.0,0.07995650014267723,0.3296424922103432,0.0
BT474_Phase_C3_2_05d00h00m_3,BT474,120.0,1.0,0.07293775256751678,0.25120091532790695,0.0
BT474_Phase_C3_2_05d00h00m_4,BT474,120.0,1.0,0.07203036100990633,0.28556009635465474,0.0
BV2_Phase_B4_1_00d00h00m_1,BV2,0.0,1.0,0.01275018379576191,0.17106881955992054,0.0
BV2_Phase_B4_1_00d00h00m_2,BV2,0.0,1.0,0.005408531036847453,0.13010607992548537,0.0
BV2_Phase_B4_1_00d00h00m_3,BV2,0.0,1.0,0.008023011309112265,0.159500740731228,0.0
BV2_Phase_B4_1_00d00h00m_4,BV2,0.0,1.0,0.006507814071139964,0.13270694663836943,0.0
BV2_Phase_B4_1_00d04h00m_1,BV2,4.0,1.0,0.011193577373235584,0.16550243417878602,0.0
BV2_Phase_B4_1_00d04h00m_2,BV2,4.0,1.0,0.01965354558129714,0.11390105857658711,0.0
BV2_Phase_B4_1_00d04h00m_3,BV2,4.0,1.0,0.0076985637119101075,0.13818270162286647,0.0
BV2_Phase_B4_1_00d04h00m_4,BV2,4.0,1.0,0.009886734162397777,0.12319375597473409,0.0
BV2_Phase_B4_1_00d08h00m_1,BV2,8.0,1.0,0.013207764237271026,0.16242465786908017,0.0
BV2_Phase_B4_1_00d08h00m_2,BV2,8.0,1.0,0.012759587966267421,0.15251277460935178,0.0
BV2_Phase_B4_1_00d08h00m_3,BV2,8.0,1.0,0.009798100367884562,0.13255318834823615,0.0
BV2_Phase_B4_1_00d08h00m_4,BV2,8.0,1.0,0.005361476425770014,0.146962543357349,0.0
BV2_Phase_B4_1_00d12h00m_1,BV2,12.0,1.0,0.012609255393272295,0.1622022672933171,0.0
BV2_Phase_B4_1_00d12h00m_2,BV2,12.0,1.0,0.04953222194147825,0.1448363230737458,0.0
BV2_Phase_B4_1_00d12h00m_3,BV2,12.0,1.0,0.010678395007742942,0.15062704771943228,0.0
BV2_Phase_B4_1_00d12h00m_4,BV2,12.0,1.0,0.012037802092576487,0.15095695588495373,0.0
BV2_Phase_B4_1_00d16h00m_1,BV2,16.0,1.0,0.02552275923690556,0.1520099339211403,0.0
BV2_Phase_B4_1_00d16h00m_2,BV2,16.0,1.0,0.03015591428018848,0.15192828990747964,0.0
BV2_Phase_B4_1_00d16h00m_3,BV2,16.0,1.0,0.014524586159722826,0.14088038269112538,0.0
BV2_Phase_B4_1_00d16h00m_4,BV2,16.0,1.0,0.017783796891827793,0.17164660076988952,0.0
BV2_Phase_B4_1_00d20h00m_1,BV2,20.0,1.0,0.011153888064754557,0.18063257458514526,0.0
BV2_Phase_B4_1_00d20h00m_2,BV2,20.0,1.0,0.015253134456753943,0.15547963933300557,0.0
BV2_Phase_B4_1_00d20h00m_3,BV2,20.0,1.0,0.025726891391750908,0.13771403681013877,0.0
BV2_Phase_B4_1_00d20h00m_4,BV2,20.0,1.0,0.008053396962182395,0.1668844877741105,0.0
BV2_Phase_B4_1_01d00h00m_1,BV2,24.0,1.0,0.025154817256122283,0.16305340459324752,0.0
BV2_Phase_B4_1_01d00h00m_2,BV2,24.0,1.0,0.05011065942516652,0.13194392295299615,0.0
BV2_Phase_B4_1_01d00h00m_3,BV2,24.0,1.0,0.023521709328316723,0.12117798761969381,0.0
BV2_Phase_B4_1_01d00h00m_4,BV2,24.0,1.0,0.009191793253594214,0.1744344839400709,0.0
BV2_Phase_B4_1_01d04h00m_1,BV2,28.0,1.0,0.05456428207237202,0.1591749767627772,0.0
BV2_Phase_B4_1_01d04h00m_2,BV2,28.0,1.0,0.026237455980988943,0.17106921509188971,0.0
BV2_Phase_B4_1_01d04h00m_3,BV2,28.0,1.0,0.035324042298974685,0.16381689967315935,0.0
BV2_Phase_B4_1_01d04h00m_4,BV2,28.0,1.0,0.015756140890566966,0.17546142317084987,0.0
BV2_Phase_B4_1_01d08h00m_1,BV2,32.0,1.0,0.04120504749318441,0.14480978988977686,0.0
BV2_Phase_B4_1_01d08h00m_2,BV2,32.0,1.0,0.08229767050358512,0.14148998247286945,0.0
BV2_Phase_B4_1_01d08h00m_3,BV2,32.0,1.0,0.0504706889039041,0.1337344040518399,0.0
BV2_Phase_B4_1_01d08h00m_4,BV2,32.0,1.0,0.01414864754338302,0.18228250403015686,0.0
BV2_Phase_B4_1_01d12h00m_1,BV2,36.0,1.0,0.057755705569681515,0.1612015055376842,0.0
BV2_Phase_B4_1_01d12h00m_2,BV2,36.0,1.0,0.07732278911303833,0.1593387097169937,0.0
BV2_Phase_B4_1_01d12h00m_3,BV2,36.0,1.0,0.10268761779454141,0.15008868091843597,0.0
BV2_Phase_B4_1_01d12h00m_4,BV2,36.0,1.0,0.03099919046890513,0.17335733861935657,0.0
BV2_Phase_B4_1_01d16h00m_1,BV2,40.0,1.0,0.06884608709531001,0.16582586852319559,0.0
BV2_Phase_B4_1_01d16h00m_2,BV2,40.0,1.0,0.07445771352441492,0.15475151242339433,0.0
BV2_Phase_B4_1_01d16h00m_3,BV2,40.0,1.0,0.16684883929516328,0.12734598610582984,0.0
BV2_Phase_B4_1_01d16h00m_4,BV2,40.0,1.0,0.026865721967458487,0.16438871857839973,0.0
BV2_Phase_B4_1_01d20h00m_1,BV2,44.0,1.0,0.048127258612110285,0.1646156175347142,0.0
BV2_Phase_B4_1_01d20h00m_2,BV2,44.0,1.0,0.17674383044640485,0.13297749281499713,0.0
BV2_Phase_B4_1_01d20h00m_3,BV2,44.0,1.0,0.15213522561316126,0.15291679955019402,0.0
BV2_Phase_B4_1_01d20h00m_4,BV2,44.0,1.0,0.03597960049635157,0.16014947849323377,0.0
BV2_Phase_B4_1_02d00h00m_1,BV2,48.0,1.0,0.08591767319886075,0.15216010032525873,0.0
BV2_Phase_B4_1_02d00h00m_2,BV2,48.0,1.0,0.1021257940067481,0.141501878331102,0.0
BV2_Phase_B4_1_02d00h00m_3,BV2,48.0,1.0,0.18800417396816793,0.12752067775222806,0.0
BV2_Phase_B4_1_02d00h00m_4,BV2,48.0,1.0,0.06890151981118416,0.15462153294902115,0.0
BV2_Phase_B4_1_02d04h00m_1,BV2,52.0,1.0,0.13796105169033945,0.1583883684642213,0.0
BV2_Phase_B4_1_02d04h00m_2,BV2,52.0,1.0,0.16783912827868774,0.138090352460574,0.0
BV2_Phase_B4_1_02d04h00m_3,BV2,52.0,1.0,0.2887474178563576,0.12326360555322063,0.0
BV2_Phase_B4_1_02d04h00m_4,BV2,52.0,1.0,0.07719520910628347,0.15733492329361715,0.0
BV2_Phase_B4_1_02d08h00m_1,BV2,56.0,1.0,0.09012516050824743,0.15975301557801302,0.0
BV2_Phase_B4_1_02d08h00m_2,BV2,56.0,1.0,0.12346824212597635,0.13484333985275965,0.0
BV2_Phase_B4_1_02d08h00m_3,BV2,56.0,1.0,0.17467592221291042,0.14640334987170467,0.0
BV2_Phase_B4_1_02d08h00m_4,BV2,56.0,1.0,0.08013559758460802,0.14850901852380421,0.0
BV2_Phase_B4_1_02d12h00m_1,BV2,60.0,1.0,0.0987770037236009,0.14157063522343025,0.0
BV2_Phase_B4_1_02d12h00m_2,BV2,60.0,1.0,0.14641075356523203,0.1266740556802366,0.0
BV2_Phase_B4_1_02d12h00m_3,BV2,60.0,1.0,0.19087846328751099,0.11733411163722636,0.0
BV2_Phase_B4_1_02d12h00m_4,BV2,60.0,1.0,0.09904402396095714,0.13904596965059815,0.0
BV2_Phase_B4_1_02d16h00m_1,BV2,64.0,1.0,0.08416838076333016,0.12909774870831264,0.0
BV2_Phase_B4_1_02d16h00m_2,BV2,64.0,1.0,0.11744841870825663,0.11814227614159992,0.0
BV2_Phase_B4_1_02d16h00m_3,BV2,64.0,1.0,0.22234354877504495,0.10906373721364504,0.0
BV2_Phase_B4_1_02d16h00m_4,BV2,64.0,1.0,0.07083016220394424,0.12364333635728889,0.0
BV2_Phase_B4_1_02d20h00m_1,BV2,68.0,1.0,0.11631557480388632,0.15749682330359505,0.0
BV2_Phase_B4_1_02d20h00m_2,BV2,68.0,1.0,0.09541478148360559,0.155266593326416,0.0
BV2_Phase_B4_1_02d20h00m_3,BV2,68.0,1.0,0.26705008597201163,0.10668258913453921,0.0
BV2_Phase_B4_1_02d20h00m_4,BV2,68.0,1.0,0.05846806760306484,0.13154983945853133,0.0
BV2_Phase_B4_1_03d00h00m_1,BV2,72.0,1.0,0.09175733189229855,0.14260545005430003,0.0
BV2_Phase_B4_1_03d00h00m_2,BV2,72.0,1.0,0.1387233941942006,0.1275791842540742,0.0
BV2_Phase_B4_1_03d00h00m_3,BV2,72.0,1.0,0.21440546201313704,0.11594282612515427,0.0
BV2_Phase_B4_1_03d00h00m_4,BV2,72.0,1.0,0.04794250135948691,0.12205480686819394,0.0
BV2_Phase_B4_2_00d00h00m_1,BV2,0.0,1.0,0.004547605350265351,0.12549873678592305,0.0
BV2_Phase_B4_2_00d00h00m_2,BV2,0.0,1.0,0.0047103302604498,0.1260460312494346,0.0
BV2_Phase_B4_2_00d00h00m_3,BV2,0.0,1.0,0.009065779419037825,0.1471896248339254,0.0
BV2_Phase_B4_2_00d00h00m_4,BV2,0.0,1.0,0.009226459881924042,0.15181535734207438,0.0
BV2_Phase_B4_2_00d04h00m_1,BV2,4.0,1.0,0.006629608856017899,0.13896122410037084,0.0
BV2_Phase_B4_2_00d04h00m_2,BV2,4.0,1.0,0.03525225584175657,0.13069232467271757,0.0
BV2_Phase_B4_2_00d04h00m_3,BV2,4.0,1.0,0.009964726178611034,0.1581960257339571,0.0
BV2_Phase_B4_2_00d04h00m_4,BV2,4.0,1.0,0.013427818785897579,0.14036519772826297,0.0
BV2_Phase_B4_2_00d08h00m_1,BV2,8.0,1.0,0.013330170594268664,0.1488114093986947,0.0
BV2_Phase_B4_2_00d08h00m_2,BV2,8.0,1.0,0.020634607512135864,0.15709724887345536,0.0
BV2_Phase_B4_2_00d08h00m_3,BV2,8.0,1.0,0.01179053844772697,0.1659789836787099,0.0
BV2_Phase_B4_2_00d08h00m_4,BV2,8.0,1.0,0.015144810937311362,0.14482688713822878,0.0
BV2_Phase_B4_2_00d12h00m_1,BV2,12.0,1.0,0.010311375056813692,0.13998518717068814,0.0
BV2_Phase_B4_2_00d12h00m_2,BV2,12.0,1.0,0.029412762815884903,0.145156280372213,0.0
BV2_Phase_B4_2_00d12h00m_3,BV2,12.0,1.0,0.014131408604757343,0.15180091128602305,0.0
BV2_Phase_B4_2_00d12h00m_4,BV2,12.0,1.0,0.020530824382505124,0.13477474240994022,0.0
BV2_Phase_B4_2_00d16h00m_1,BV2,16.0,1.0,0.00866395958419243,0.16099879283411864,0.0
BV2_Phase_B4_2_00d16h00m_2,BV2,16.0,1.0,0.01703058067876014,0.13949554341154238,0.0
BV2_Phase_B4_2_00d16h00m_3,BV2,16.0,1.0,0.015517404835936685,0.16024580368839977,0.0
BV2_Phase_B4_2_00d16h00m_4,BV2,16.0,1.0,0.018097222071333588,0.1639905826796521,0.0
BV2_Phase_B4_2_00d20h00m_1,BV2,20.0,1.0,0.009715585395289812,0.14919397484497454,0.0
BV2_Phase_B4_2_00d20h00m_2,BV2,20.0,1.0,0.016688961684712608,0.16470207110896562,0.0
BV2_Phase_B4_2_00d20h00m_3,BV2,20.0,1.0,0.011090966050221961,0.20361003666039038,0.0
BV2_Phase_B4_2_00d20h00m_4,BV2,20.0,1.0,0.013853112340799719,0.1462339827943653,0.0
BV2_Phase_B4_2_01d00h00m_1,BV2,24.0,1.0,0.016176063618622765,0.14840579402665172,0.0
BV2_Phase_B4_2_01d00h00m_2,BV2,24.0,1.0,0.00936529169691471,0.15701432760635173,0.0
BV2_Phase_B4_2_01d00h00m_3,BV2,24.0,1.0,0.018949205102626078,0.1412060752564897,0.0
BV2_Phase_B4_2_01d00h00m_4,BV2,24.0,1.0,0.012583327839250813,0.1607868874460301,0.0
BV2_Phase_B4_2_01d04h00m_1,BV2,28.0,1.0,0.023851549477533412,0.1579145305793823,0.0
BV2_Phase_B4_2_01d04h00m_2,BV2,28.0,1.0,0.031831428517342324,0.14468888286400888,0.0
BV2_Phase_B4_2_01d04h00m_3,BV2,28.0,1.0,0.011980034601737318,0.1778932696089758,0.0
BV2_Phase_B4_2_01d04h00m_4,BV2,28.0,1.0,0.025776958715584858,0.16610568564024816,0.0
BV2_Phase_B4_2_01d08h00m_1,BV2,32.0,1.0,0.04359852273670537,0.14936291028116572,0.0
BV2_Phase_B4_2_01d08h00m_2,BV2,32.0,1.0,0.00815286126414419,0.1556806141151585,0.0
BV2_Phase_B4_2_01d08h00m_3,BV2,32.0,1.0,0.01988412058600254,0.17693461304307706,0.0
BV2_Phase_B4_2_01d08h00m_4,BV2,32.0,1.0,0.03468808544219892,0.17077670932265548,0.0
BV2_Phase_B4_2_01d12h00m_1,BV2,36.0,1.0,0.05213340675433585,0.17168606244357815,0.0
BV2_Phase_B4_2_01d12h00m_2,BV2,36.0,1.0,0.02060192111100671,0.15297927028694186,0.0
BV2_Phase_B4_2_01d12h00m_3,BV2,36.0,1.0,0.018799211337774395,0.17085419393063594,0.0
BV2_Phase_B4_2_01d12h00m_4,BV2,36.0,1.0,0.026978031264519992,0.16039709436667127,0.0
BV2_Phase_B4_2_01d16h00m_1,BV2,40.0,1.0,0.05136384013395935,0.14154218972560167,0.0
