filename,cell_line,peak_freq_cyc_per_px,peak_period_px,centroid_freq_cyc_per_px,mean_period_px,cell_count,mean_area_px,median_area_px
BT474_Phase_B3_2_00d16h00m_2,BT474,0.06375000000000001,15.686274509803917,0.22245430942311376,4.49530513746072,-1,-1.0,-1.0
BT474_Phase_B3_2_00d16h00m_3,BT474,0.05125,19.51219512195122,0.2091415096464033,4.781451571668893,-1,-1.0,-1.0
BT474_Phase_B3_2_00d16h00m_4,BT474,0.061250000000000006,16.326530612244895,0.21605549451744518,4.628440495037982,-1,-1.0,-1.0
BT474_Phase_B3_2_01d00h00m_1,BT474,0.06875,14.545454545454545,0.2048806474218088,4.880890472496397,144,526.7709819444199,493.5383750000037
BT474_Phase_B3_2_01d00h00m_2,BT474,0.05625,17.77777777777778,0.21323718839409925,4.689613512216391,-1,-1.0,-1.0
BT474_Phase_B3_2_01d00h00m_3,BT474,0.04625,21.62162162162162,0.20379575844530481,4.906873467969562,-1,-1.0,-1.0
BT474_Phase_B3_2_01d00h00m_4,BT474,0.023750000000000004,42.10526315789473,0.22609902772194948,4.422840779438349,-1,-1.0,-1.0
BT474_Phase_B3_2_01d04h00m_1,BT474,0.07125,14.035087719298247,0.21522913162188384,4.646211191135629,156,508.5806583333379,461.8901000000478
BT474_Phase_B3_2_01d04h00m_2,BT474,0.07875,12.698412698412698,0.23361584703163868,4.280531533738675,-1,-1.0,-1.0
BT474_Phase_B3_2_01d04h00m_3,BT474,0.04625,21.62162162162162,0.21498601401262563,4.65146537365576,-1,-1.0,-1.0
BT474_Phase_B3_2_01d04h00m_4,BT474,0.05125,19.51219512195122,0.24225122823728543,4.1279460470701865,-1,-1.0,-1.0
BT474_Phase_B3_2_01d12h00m_1,BT474,0.053750000000000006,18.604651162790695,0.2342348018415751,4.269220423856361,-1,-1.0,-1.0
BT474_Phase_B3_2_01d12h00m_2,BT474,0.05125,19.51219512195122,0.23591169560045547,4.238874200173691,-1,-1.0,-1.0
BT474_Phase_B3_2_01d12h00m_3,BT474,0.04625,21.62162162162162,0.232486280046339,4.301329092627232,206,392.76013179612846,364.2666999999783
BT474_Phase_B3_2_01d12h00m_4,BT474,0.05125,19.51219512195122,0.2451447941042017,4.079221847864075,-1,-1.0,-1.0
BT474_Phase_B3_2_01d16h00m_1,BT474,0.09875,10.126582278481012,0.23762526579278245,4.208306707890376,-1,-1.0,-1.0
BT474_Phase_B3_2_01d16h00m_2,BT474,0.04375,22.857142857142858,0.24000778621477292,4.166531493712216,-1,-1.0,-1.0
BT474_Phase_B3_2_01d16h00m_3,BT474,0.01875,53.333333333333336,0.24243518516512744,4.124813810828986,154,659.4064227272773,522.6524499999941
BT474_Phase_B3_2_01d16h00m_4,BT474,0.05125,19.51219512195122,0.2427135381184981,4.120083320246347,-1,-1.0,-1.0
BT474_Phase_B3_2_02d00h00m_1,BT474,0.10375000000000001,9.638554216867469,0.23535217052295507,4.248951678575937,-1,-1.0,-1.0
BT474_Phase_B3_2_02d00h00m_2,BT474,0.23125,4.324324324324324,0.24936851009017724,4.010129425076076,-1,-1.0,-1.0
BT474_Phase_B3_2_02d00h00m_3,BT474,0.01875,53.333333333333336,0.24314417162397028,4.112786226052458,180,619.6577761111141,545.2553500000504
BT474_Phase_B3_2_02d00h00m_4,BT474,0.27375000000000005,3.6529680365296797,0.25126841319826054,3.979807836852781,-1,-1.0,-1.0
BT474_Phase_B3_2_02d04h00m_1,BT474,0.06875,14.545454545454545,0.24128195071765252,4.144528826236975,-1,-1.0,-1.0
BT474_Phase_B3_2_02d04h00m_2,BT474,0.25875000000000004,3.8647342995169076,0.25386584360605446,3.939088401162727,-1,-1.0,-1.0
BT474_Phase_B3_2_02d04h00m_3,BT474,0.19375,5.161290322580645,0.25142983063055896,3.9772528084360856,206,581.5672912621386,519.4681750000454
BT474_Phase_B3_2_02d04h00m_4,BT474,0.20375000000000001,4.9079754601226995,0.26931065305339363,3.7131839704897955,-1,-1.0,-1.0
BT474_Phase_B3_2_02d12h00m_1,BT474,0.06875,14.545454545454545,0.24173709837229285,4.136725420853388,-1,-1.0,-1.0
BT474_Phase_B3_2_02d12h00m_2,BT474,0.27875,3.587443946188341,0.24918687245044283,4.0130524941632935,-1,-1.0,-1.0
BT474_Phase_B3_2_02d12h00m_3,BT474,0.27375000000000005,3.6529680365296797,0.25596752306875825,3.906745621519254,-1,-1.0,-1.0
BT474_Phase_B3_2_02d12h00m_4,BT474,0.32625,3.0651340996168583,0.2687908635045996,3.720364550199408,-1,-1.0,-1.0
BT474_Phase_B3_2_02d16h00m_1,BT474,0.08125,12.307692307692307,0.24430149572282234,4.09330281438216,265,460.46558283020073,391.1493500000215
BT474_Phase_B3_2_02d16h00m_2,BT474,0.22374999999999998,4.46927374301676,0.25760319917323654,3.881939367249497,-1,-1.0,-1.0
BT474_Phase_B3_2_02d16h00m_3,BT474,0.31625,3.16205533596838,0.2673543076676294,3.7403549197463613,-1,-1.0,-1.0
BT474_Phase_B3_2_02d16h00m_4,BT474,0.31625,3.16205533596838,0.2722128452620748,3.673595928352474,-1,-1.0,-1.0
BT474_Phase_B3_2_03d00h00m_1,BT474,0.11375000000000002,8.79120879120879,0.24199202762035843,4.1323675405076505,-1,-1.0,-1.0
BT474_Phase_B3_2_03d00h00m_2,BT474,0.27125000000000005,3.6866359447004604,0.25520012479169696,3.918493381679316,163,749.6483776073497,635.9116500001401
BT474_Phase_B3_2_03d00h00m_3,BT474,0.33125,3.018867924528302,0.2661688223366263,3.7570140304986217,-1,-1.0,-1.0
BT474_Phase_B3_2_03d00h00m_4,BT474,0.07375,13.559322033898306,0.25567416885243277,3.9112281247980474,-1,-1.0,-1.0
BT474_Phase_B3_2_03d04h00m_1,BT474,0.07875,12.698412698412698,0.23799402229022967,4.201786206127972,-1,-1.0,-1.0
BT474_Phase_B3_2_03d04h00m_2,BT474,0.09875,10.126582278481012,0.2513358350762519,3.9787402369288625,-1,-1.0,-1.0
BT474_Phase_B3_2_03d04h00m_3,BT474,0.28875,3.463203463203463,0.2753826900042957,3.6313103048866324,-1,-1.0,-1.0
BT474_Phase_B3_2_03d04h00m_4,BT474,0.34625,2.888086642599278,0.2719252324735905,3.6774814565879628,207,553.9486685990382,463.6394500000024
BT474_Phase_B3_2_03d12h00m_1,BT474,0.06625,15.094339622641508,0.2501599407946649,3.997442583426318,-1,-1.0,-1.0
BT474_Phase_B3_2_03d12h00m_2,BT474,0.18875,5.298013245033113,0.25150277810122224,3.9760992206516717,-1,-1.0,-1.0
BT474_Phase_B3_2_03d12h00m_3,BT474,0.29875000000000007,3.347280334728033,0.27355495863714296,3.6555725583700722,-1,-1.0,-1.0
BT474_Phase_B3_2_03d12h00m_4,BT474,0.30875,3.2388663967611335,0.28308056161056205,3.532563289794918,187,642.1906347593367,519.1162499999919
BT474_Phase_B3_2_03d16h00m_1,BT474,0.07875,12.698412698412698,0.24981199533148432,4.003010338527038,-1,-1.0,-1.0
BT474_Phase_B3_2_03d16h00m_2,BT474,0.28375,3.5242290748898677,0.2562041402534373,3.9031375488733295,-1,-1.0,-1.0
BT474_Phase_B3_2_03d16h00m_3,BT474,0.29875000000000007,3.347280334728033,0.2779598266542756,3.5976421918113823,-1,-1.0,-1.0
BT474_Phase_B3_2_03d16h00m_4,BT474,0.21125,4.733727810650888,0.2775821302737277,3.602537378807079,387,631.3825859173239,457.938450000016
BT474_Phase_B3_2_04d00h00m_1,BT474,0.07875,12.698412698412698,0.23418027608917433,4.2702144548638525,-1,-1.0,-1.0
BT474_Phase_B3_2_04d00h00m_2,BT474,0.22875,4.371584699453551,0.2539022342859764,3.938523829111622,-1,-1.0,-1.0
BT474_Phase_B3_2_04d00h00m_3,BT474,0.07875,12.698412698412698,0.2579319354547417,3.8769918049774263,-1,-1.0,-1.0
BT474_Phase_B3_2_04d00h00m_4,BT474,0.34125,2.93040293040293,0.26868305940226694,3.721857277584516,201,671.25194527364,537.2308000000194
BT474_Phase_B3_2_04d04h00m_1,BT474,0.10125,9.876543209876543,0.24442334708869107,4.091262196966567,-1,-1.0,-1.0
BT474_Phase_B3_2_04d04h00m_2,BT474,0.09624999999999999,10.389610389610391,0.25259953195514506,3.95883552221931,-1,-1.0,-1.0
BT474_Phase_B3_2_04d04h00m_3,BT474,0.27875,3.587443946188341,0.26793479967695355,3.7322512835424533,-1,-1.0,-1.0
BT474_Phase_B3_2_04d04h00m_4,BT474,0.33375000000000005,2.99625468164794,0.27016812305011234,3.7013989241599545,-1,-1.0,-1.0
BT474_Phase_B3_2_04d12h00m_1,BT474,0.24625000000000002,4.060913705583756,0.25695209598153784,3.891775998868873,-1,-1.0,-1.0
BT474_Phase_B3_2_04d12h00m_2,BT474,0.33375000000000005,2.99625468164794,0.271787795481386,3.67934107647776,225,662.839865777785,487.2391999999527
BT474_Phase_B3_2_04d12h00m_3,BT474,0.19375,5.161290322580645,0.2620581488991183,3.815946972841356,-1,-1.0,-1.0
BT474_Phase_B3_2_04d12h00m_4,BT474,0.33375000000000005,2.99625468164794,0.2830421338383416,3.5330428952007056,-1,-1.0,-1.0
BT474_Phase_B3_2_04d16h00m_1,BT474,0.09624999999999999,10.389610389610391,0.2503894825004106,3.9937779734752246,-1,-1.0,-1.0
BT474_Phase_B3_2_04d16h00m_2,BT474,0.24125000000000002,4.1450777202072535,0.26549208732091645,3.7665905982020442,-1,-1.0,-1.0
BT474_Phase_B3_2_04d16h00m_3,BT474,0.28625000000000006,3.493449781659388,0.27372733769435925,3.6532704713498085,402,400.5110692786153,313.53214999996294
BT474_Phase_B3_2_04d16h00m_4,BT474,0.35625,2.807017543859649,0.28317986826686664,3.5313244762781206,-1,-1.0,-1.0
BT474_Phase_B3_2_05d00h00m_1,BT474,0.27125000000000005,3.6866359447004604,0.2620500117099926,3.8160654658038604,-1,-1.0,-1.0
BT474_Phase_B3_2_05d00h00m_2,BT474,0.28625000000000006,3.493449781659388,0.2732776935934697,3.6592814687890654,-1,-1.0,-1.0
BT474_Phase_B3_2_05d00h00m_3,BT474,0.38625000000000004,2.588996763754045,0.2853922674989938,3.5039491741083193,359,497.3989863509797,419.85284999990836
BT474_Phase_B3_2_05d00h00m_4,BT474,0.31625,3.16205533596838,0.280453432712369,3.565654341715948,-1,-1.0,-1.0
BT474_Phase_C3_1_00d00h00m_1,BT474,0.06875,14.545454545454545,0.19412495742657693,5.151321155489375,-1,-1.0,-1.0
BT474_Phase_C3_1_00d00h00m_2,BT474,0.08875000000000001,11.267605633802816,0.1853916623414269,5.393985831781087,-1,-1.0,-1.0
BT474_Phase_C3_1_00d00h00m_3,BT474,0.08125,12.307692307692307,0.19113523933844473,5.23189760015573,108,318.8716699074242,315.8046499995835
BT474_Phase_C3_1_00d00h00m_4,BT474,0.07875,12.698412698412698,0.17916773009256037,5.581362221218001,-1,-1.0,-1.0
BT474_Phase_C3_1_00d04h00m_1,BT474,0.06875,14.545454545454545,0.20005218513053652,4.998695712058769,-1,-1.0,-1.0
BT474_Phase_C3_1_00d04h00m_2,BT474,0.08125,12.307692307692307,0.197781944748277,5.056073249116495,-1,-1.0,-1.0
BT474_Phase_C3_1_00d04h00m_3,BT474,0.09375,10.666666666666666,0.19892315629745766,5.027066826270645,-1,-1.0,-1.0
BT474_Phase_C3_1_00d04h00m_4,BT474,0.07375,13.559322033898306,0.1886266933965615,5.301476593758862,129,347.809521705422,329.0291500000749
BT474_Phase_C3_1_00d12h00m_1,BT474,0.053750000000000006,18.604651162790695,0.2047935978659136,4.8829651435429104,-1,-1.0,-1.0
BT474_Phase_C3_1_00d12h00m_2,BT474,0.07375,13.559322033898306,0.21422990852340393,4.667882308742867,-1,-1.0,-1.0
BT474_Phase_C3_1_00d12h00m_3,BT474,0.08374999999999999,11.940298507462687,0.1987766554371227,5.0307718368685475,-1,-1.0,-1.0
BT474_Phase_C3_1_00d12h00m_4,BT474,0.06625,15.094339622641508,0.20059580202298696,4.985149190138119,130,423.1933126923326,402.3877499999362
BT474_Phase_C3_1_00d16h00m_1,BT474,0.05125,19.51219512195122,0.207897556828915,4.810061336232678,-1,-1.0,-1.0
BT474_Phase_C3_1_00d16h00m_2,BT474,0.07375,13.559322033898306,0.22548398278684917,4.434904810712447,-1,-1.0,-1.0
BT474_Phase_C3_1_00d16h00m_3,BT474,0.053750000000000006,18.604651162790695,0.20993019167402274,4.763488243524251,-1,-1.0,-1.0
BT474_Phase_C3_1_00d16h00m_4,BT474,0.07375,13.559322033898306,0.20273553604140257,4.932534372246316,-1,-1.0,-1.0
BT474_Phase_C3_1_01d00h00m_1,BT474,0.05125,19.51219512195122,0.21652782148427135,4.618344160787856,124,567.3053032257817,524.3100749997539
BT474_Phase_C3_1_01d00h00m_2,BT474,0.01875,53.333333333333336,0.2401512688443075,4.164042125666677,-1,-1.0,-1.0
BT474_Phase_C3_1_01d00h00m_3,BT474,0.053750000000000006,18.604651162790695,0.22543113768004694,4.435944432038905,-1,-1.0,-1.0
BT474_Phase_C3_1_01d00h00m_4,BT474,0.061250000000000006,16.326530612244895,0.22494230246612032,4.445584441150704,-1,-1.0,-1.0
BT474_Phase_C3_1_01d04h00m_1,BT474,0.04875,20.51282051282051,0.21685624240513446,4.6113498459121285,-1,-1.0,-1.0
BT474_Phase_C3_1_01d04h00m_2,BT474,0.07125,14.035087719298247,0.24831753508936993,4.027101830082592,-1,-1.0,-1.0
BT474_Phase_C3_1_01d04h00m_3,BT474,0.06875,14.545454545454545,0.22001373576284974,4.545170766419277,154,495.92756103896494,472.06872499990277
BT474_Phase_C3_1_01d04h00m_4,BT474,0.03875,25.806451612903228,0.2372222146659267,4.2154568087490105,-1,-1.0,-1.0
BT474_Phase_C3_1_01d12h00m_1,BT474,0.061250000000000006,16.326530612244895,0.2117077791151305,4.723491995332783,-1,-1.0,-1.0
BT474_Phase_C3_1_01d12h00m_2,BT474,0.07875,12.698412698412698,0.25381578170513963,3.9398653357249085,-1,-1.0,-1.0
BT474_Phase_C3_1_01d12h00m_3,BT474,0.07875,12.698412698412698,0.22171951348180063,4.510202932959633,-1,-1.0,-1.0
BT474_Phase_C3_1_01d12h00m_4,BT474,0.05625,17.77777777777778,0.23395542403541306,4.274318512267676,-1,-1.0,-1.0
BT474_Phase_C3_1_01d16h00m_1,BT474,0.061250000000000006,16.326530612244895,0.21793221581432215,4.588582721757843,-1,-1.0,-1.0
BT474_Phase_C3_1_01d16h00m_2,BT474,0.26875,3.7209302325581395,0.26024801059476815,3.84248854665444,-1,-1.0,-1.0
BT474_Phase_C3_1_01d16h00m_3,BT474,0.053750000000000006,18.604651162790695,0.22671697785015762,4.410785683024244,174,493.73280344827214,418.8389749999769
BT474_Phase_C3_1_01d16h00m_4,BT474,0.04875,20.51282051282051,0.2454260238952933,4.074547532199081,-1,-1.0,-1.0
BT474_Phase_C3_1_02d00h00m_1,BT474,0.03875,25.806451612903228,0.2280161311406379,4.385654624510802,-1,-1.0,-1.0
BT474_Phase_C3_1_02d00h00m_2,BT474,0.30374999999999996,3.2921810699588483,0.2786409152865173,3.5888483892314698,-1,-1.0,-1.0
BT474_Phase_C3_1_02d00h00m_3,BT474,0.02625,38.095238095238095,0.23953209008691567,4.174805971246458,149,647.3362718121087,569.7666499998886
BT474_Phase_C3_1_02d00h00m_4,BT474,0.09624999999999999,10.389610389610391,0.24308167838963624,4.113843571530296,-1,-1.0,-1.0
BT474_Phase_C3_1_02d04h00m_1,BT474,0.03125,32.0,0.21299279482862093,4.694994498779284,-1,-1.0,-1.0
BT474_Phase_C3_1_02d04h00m_2,BT474,0.37625000000000003,2.6578073089700993,0.2786283603257651,3.5890101023127214,-1,-1.0,-1.0
BT474_Phase_C3_1_02d04h00m_3,BT474,0.05625,17.77777777777778,0.24526994831729604,4.077140338066772,-1,-1.0,-1.0
BT474_Phase_C3_1_02d04h00m_4,BT474,0.08374999999999999,11.940298507462687,0.23311019062908453,4.289816748471368,-1,-1.0,-1.0
BT474_Phase_C3_1_02d12h00m_1,BT474,0.061250000000000006,16.326530612244895,0.2229612815643239,4.485083656605651,232,443.40680948276736,397.20930000000226
BT474_Phase_C3_1_02d12h00m_2,BT474,0.28625000000000006,3.493449781659388,0.26845641692259115,3.7249994299385585,-1,-1.0,-1.0
BT474_Phase_C3_1_02d12h00m_3,BT474,0.07875,12.698412698412698,0.2494929930781673,4.008128595766597,-1,-1.0,-1.0
BT474_Phase_C3_1_02d12h00m_4,BT474,0.33125,3.018867924528302,0.26000528686951996,3.8460756396151132,-1,-1.0,-1.0
BT474_Phase_C3_1_02d16h00m_1,BT474,0.03125,32.0,0.25323010768859083,3.9489775095374826,193,602.7245277201922,525.7746000000043
BT474_Phase_C3_1_02d16h00m_2,BT474,0.37125,2.6936026936026933,0.2921278012377925,3.4231593013839805,-1,-1.0,-1.0
BT474_Phase_C3_1_02d16h00m_3,BT474,0.26125000000000004,3.8277511961722483,0.25630857008126234,3.901547262672298,-1,-1.0,-1.0
BT474_Phase_C3_1_02d16h00m_4,BT474,0.37375,2.6755852842809364,0.2652654668396092,3.7698084560876617,-1,-1.0,-1.0
BT474_Phase_C3_1_03d00h00m_1,BT474,0.02875,34.78260869565217,0.22329232068838079,4.478434354200502,-1,-1.0,-1.0
BT474_Phase_C3_1_03d00h00m_2,BT474,0.28625000000000006,3.493449781659388,0.25874296015897497,3.8648394506485793,221,669.1177730769255,529.041600000055
BT474_Phase_C3_1_03d00h00m_3,BT474,0.30125,3.3195020746887964,0.2598206289321734,3.848809096143985,-1,-1.0,-1.0
BT474_Phase_C3_1_03d00h00m_4,BT474,0.30125,3.3195020746887964,0.2644116871832775,3.7819810865880825,-1,-1.0,-1.0
BT474_Phase_C3_1_03d04h00m_1,BT474,0.03125,32.0,0.2382577403316487,4.197135415655439,-1,-1.0,-1.0
BT474_Phase_C3_1_03d04h00m_2,BT474,0.08374999999999999,11.940298507462687,0.2617051569305893,3.821093981213464,212,741.1722110849021,576.0124499999802
BT474_Phase_C3_1_03d04h00m_3,BT474,0.02625,38.095238095238095,0.26097167881795114,3.831833417823016,-1,-1.0,-1.0
BT474_Phase_C3_1_03d04h00m_4,BT474,0.23375,4.27807486631016,0.2618225141336412,3.8193812449970337,-1,-1.0,-1.0
BT474_Phase_C3_1_03d12h00m_1,BT474,0.07625000000000001,13.114754098360654,0.22559154353643524,4.4327902736234,-1,-1.0,-1.0
BT474_Phase_C3_1_03d12h00m_2,BT474,0.28125,3.5555555555555554,0.2680914868655185,3.730069953700639,-1,-1.0,-1.0
BT474_Phase_C3_1_03d12h00m_3,BT474,0.26625,3.755868544600939,0.26175390093660994,3.8203824142516765,192,627.9605013021031,521.9677500003017
BT474_Phase_C3_1_03d12h00m_4,BT474,0.35374999999999995,2.826855123674912,0.2581347730150285,3.8739453360736498,-1,-1.0,-1.0
BT474_Phase_C3_1_03d16h00m_1,BT474,0.03125,32.0,0.24442696241078182,4.091201683059043,-1,-1.0,-1.0
BT474_Phase_C3_1_03d16h00m_2,BT474,0.30875,3.2388663967611335,0.28780826896908024,3.4745353341721805,-1,-1.0,-1.0
BT474_Phase_C3_1_03d16h00m_3,BT474,0.02625,38.095238095238095,0.2579089563292493,3.877337236491273,233,570.5525688841233,461.595100000035
BT474_Phase_C3_1_03d16h00m_4,BT474,0.061250000000000006,16.326530612244895,0.2504411965670793,3.9929532908622543,-1,-1.0,-1.0
BT474_Phase_C3_1_04d00h00m_1,BT474,0.09125000000000001,10.95890410958904,0.2275731803313635,4.39419090836594,-1,-1.0,-1.0
BT474_Phase_C3_1_04d00h00m_2,BT474,0.30625,3.265306122448979,0.26940047240581033,3.711945977933008,-1,-1.0,-1.0
BT474_Phase_C3_1_04d00h00m_3,BT474,0.07875,12.698412698412698,0.24130472513562815,4.144137664266368,273,448.6010890109913,311.1204499999294
BT474_Phase_C3_1_04d00h00m_4,BT474,0.22625,4.419889502762431,0.2667817837834767,3.7483818640766415,-1,-1.0,-1.0
BT474_Phase_C3_1_04d04h00m_1,BT474,0.06875,14.545454545454545,0.24738858725505355,4.0422236575085675,-1,-1.0,-1.0
BT474_Phase_C3_1_04d04h00m_2,BT474,0.31375000000000003,3.187250996015936,0.2765446057135832,3.6160531767366977,-1,-1.0,-1.0
BT474_Phase_C3_1_04d04h00m_3,BT474,0.04625,21.62162162162162,0.24930621334781045,4.011131477918228,-1,-1.0,-1.0
BT474_Phase_C3_1_04d04h00m_4,BT474,0.31125,3.2128514056224895,0.2774570779657616,3.6041610736036107,361,359.6983222991682,295.9479499999434
BT474_Phase_C3_1_04d12h00m_1,BT474,0.37875,2.6402640264026402,0.2722443780500201,3.673170432986012,-1,-1.0,-1.0
BT474_Phase_C3_1_04d12h00m_2,BT474,0.38875,2.572347266881029,0.29281465518644684,3.4151296128373763,-1,-1.0,-1.0
BT474_Phase_C3_1_04d12h00m_3,BT474,0.36624999999999996,2.7303754266211606,0.27346450087792856,3.6567817643226337,-1,-1.0,-1.0
BT474_Phase_C3_1_04d12h00m_4,BT474,0.38875,2.572347266881029,0.2801028487074868,3.5701172073558824,-1,-1.0,-1.0
BT474_Phase_C3_1_04d16h00m_1,BT474,0.31125,3.2128514056224895,0.26974657410481856,3.707183319449382,-1,-1.0,-1.0
BT474_Phase_C3_1_04d16h00m_2,BT474,0.29375,3.404255319148936,0.2861288049205443,3.494929496097717,349,513.2527941260869,375.3469500000065
BT474_Phase_C3_1_04d16h00m_3,BT474,0.30374999999999996,3.2921810699588483,0.2605511935417689,3.8380173447169037,-1,-1.0,-1.0
BT474_Phase_C3_1_04d16h00m_4,BT474,0.28625000000000006,3.493449781659388,0.2721481717264588,3.6744689249836986,-1,-1.0,-1.0
BT474_Phase_C3_1_05d00h00m_1,BT474,0.33125,3.018867924528302,0.26591471588515564,3.760604209779365,-1,-1.0,-1.0
BT474_Phase_C3_1_05d00h00m_2,BT474,0.30875,3.2388663967611335,0.2737929879257893,3.6523944881709194,543,334.42126537753524,255.23290000017732
BT474_Phase_C3_1_05d00h00m_3,BT474,0.33375000000000005,2.99625468164794,0.275873836549436,3.6248453731885597,-1,-1.0,-1.0
BT474_Phase_C3_1_05d00h00m_4,BT474,0.20125,4.968944099378882,0.26237356663311767,3.8113595543651715,-1,-1.0,-1.0
BT474_Phase_C3_2_00d00h00m_1,BT474,0.08875000000000001,11.267605633802816,0.18788534054773542,5.3223950154106525,-1,-1.0,-1.0
BT474_Phase_C3_2_00d00h00m_2,BT474,0.07125,14.035087719298247,0.18785488832258607,5.323257802494823,108,312.7544935184781,324.60057499993127
BT474_Phase_C3_2_00d00h00m_3,BT474,0.09375,10.666666666666666,0.1846700795902572,5.415062376205084,-1,-1.0,-1.0
BT474_Phase_C3_2_00d00h00m_4,BT474,0.08875000000000001,11.267605633802816,0.19043361959315203,5.251173622264962,-1,-1.0,-1.0
BT474_Phase_C3_2_00d04h00m_1,BT474,0.07375,13.559322033898306,0.19918079966647936,5.02056423949729,-1,-1.0,-1.0
BT474_Phase_C3_2_00d04h00m_2,BT474,0.07125,14.035087719298247,0.19853980841744995,5.036773269657838,120,348.67488541666654,331.22602500001085
BT474_Phase_C3_2_00d04h00m_3,BT474,0.05875000000000001,17.021276595744677,0.2064288103914131,4.844285049668617,-1,-1.0,-1.0
BT474_Phase_C3_2_00d04h00m_4,BT474,0.07625000000000001,13.114754098360654,0.20502917021495284,4.877354763478771,-1,-1.0,-1.0
BT474_Phase_C3_2_00d12h00m_1,BT474,0.05125,19.51219512195122,0.2034747049712249,4.914615800236292,-1,-1.0,-1.0
BT474_Phase_C3_2_00d12h00m_2,BT474,0.05125,19.51219512195122,0.21321039786666465,4.690202776251887,120,419.0180883333375,398.2186749998946
BT474_Phase_C3_2_00d12h00m_3,BT474,0.07875,12.698412698412698,0.21992025359660322,4.5471027958811225,-1,-1.0,-1.0
BT474_Phase_C3_2_00d12h00m_4,BT474,0.07625000000000001,13.114754098360654,0.2055737274894641,4.8644348293545985,-1,-1.0,-1.0
BT474_Phase_C3_2_00d16h00m_1,BT474,0.05875000000000001,17.021276595744677,0.21649991862610166,4.618939380420802,-1,-1.0,-1.0
BT474_Phase_C3_2_00d16h00m_2,BT474,0.06625,15.094339622641508,0.20787105972446046,4.810674469671397,-1,-1.0,-1.0
BT474_Phase_C3_2_00d16h00m_3,BT474,0.05625,17.77777777777778,0.2340860287426361,4.271933721851642,133,451.83116428572157,406.5
BT474_Phase_C3_2_00d16h00m_4,BT474,0.06875,14.545454545454545,0.21348355437040226,4.684201567418918,-1,-1.0,-1.0
BT474_Phase_C3_2_01d00h00m_1,BT474,0.07125,14.035087719298247,0.21631992479091008,4.622782672315448,-1,-1.0,-1.0
BT474_Phase_C3_2_01d00h00m_2,BT474,0.08875000000000001,11.267605633802816,0.21369603532509512,4.6795440003306705,-1,-1.0,-1.0
BT474_Phase_C3_2_01d00h00m_3,BT474,0.05875000000000001,17.021276595744677,0.23206320898483554,4.309170783143597,129,514.9141220930156,422.6195500000613
BT474_Phase_C3_2_01d00h00m_4,BT474,0.04875,20.51282051282051,0.21500554808275252,4.6510427703712764,-1,-1.0,-1.0
BT474_Phase_C3_2_01d04h00m_1,BT474,0.05125,19.51219512195122,0.22064364331742736,4.532194922839256,-1,-1.0,-1.0
BT474_Phase_C3_2_01d04h00m_2,BT474,0.08625000000000001,11.594202898550723,0.2197981563268215,4.549628698946335,-1,-1.0,-1.0
BT474_Phase_C3_2_01d04h00m_3,BT474,0.053750000000000006,18.604651162790695,0.24914169284273807,4.013780225179793,149,535.9584258389219,496.96830000000773
BT474_Phase_C3_2_01d04h00m_4,BT474,0.07375,13.559322033898306,0.2258581416569266,4.427557902778538,-1,-1.0,-1.0
BT474_Phase_C3_2_01d12h00m_1,BT474,0.04625,21.62162162162162,0.2332898293046895,4.286513488309618,-1,-1.0,-1.0
BT474_Phase_C3_2_01d12h00m_2,BT474,0.05875000000000001,17.021276595744677,0.2248947760882422,4.446523913955337,-1,-1.0,-1.0
BT474_Phase_C3_2_01d12h00m_3,BT474,0.023750000000000004,42.10526315789473,0.251097389703543,3.982518500812157,-1,-1.0,-1.0
BT474_Phase_C3_2_01d12h00m_4,BT474,0.03125,32.0,0.23110786857730037,4.326983785346636,-1,-1.0,-1.0
BT474_Phase_C3_2_01d16h00m_1,BT474,0.04625,21.62162162162162,0.23045516960590423,4.339238740923346,178,591.1494679775292,521.5975999999646
BT474_Phase_C3_2_01d16h00m_2,BT474,0.08374999999999999,11.940298507462687,0.22457669080732545,4.452821868579163,-1,-1.0,-1.0
BT474_Phase_C3_2_01d16h00m_3,BT474,0.04375,22.857142857142858,0.24885252746434683,4.018444217502554,-1,-1.0,-1.0
BT474_Phase_C3_2_01d16h00m_4,BT474,0.07875,12.698412698412698,0.23514181583175653,4.252752733335605,-1,-1.0,-1.0
BT474_Phase_C3_2_02d00h00m_1,BT474,0.07625000000000001,13.114754098360654,0.23417014520069135,4.270399196887237,-1,-1.0,-1.0
BT474_Phase_C3_2_02d00h00m_2,BT474,0.06875,14.545454545454545,0.23695670610045486,4.2201802027753645,-1,-1.0,-1.0
BT474_Phase_C3_2_02d00h00m_3,BT474,0.023750000000000004,42.10526315789473,0.25040831478751197,3.9934776161429233,-1,-1.0,-1.0
BT474_Phase_C3_2_02d00h00m_4,BT474,0.01875,53.333333333333336,0.2555332906599707,3.9133844260263735,-1,-1.0,-1.0
BT474_Phase_C3_2_02d04h00m_1,BT474,0.24125000000000002,4.1450777202072535,0.2596424917706971,3.8514497114099053,195,602.7610120512911,452.16990000003716
BT474_Phase_C3_2_02d04h00m_2,BT474,0.07875,12.698412698412698,0.23299578125688228,4.291923203954843,-1,-1.0,-1.0
BT474_Phase_C3_2_02d04h00m_3,BT474,0.01875,53.333333333333336,0.243494995642999,4.1068605839692625,-1,-1.0,-1.0
